indicator_id,country_id,year,type,metadata
CR.2.Q4.M.LPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q4.M.LPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q4.M.LPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q4.M.LPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.Q5,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.Q5,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.Q5,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.Q5,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q5,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.Q5.F,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.Q5.F,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.F,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.Q5.F,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.F,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.Q5.F,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.F,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q5.F,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.Q5.F.LPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.F.LPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.F.LPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.F.LPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q5.F.LPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.Q5.GPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.GPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.GPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.GPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q5.GPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.Q5.LPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.LPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.LPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.LPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q5.LPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.Q5.M,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.Q5.M,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.M,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.Q5.M,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.M,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.Q5.M,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.M,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q5.M,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.Q5.M.LPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.M.LPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.M.LPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.Q5.M.LPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.Q5.M.LPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR,BGD,2000,Source:Data sources,Bangladesh DHS 2000 (GEMR).
CR.2.RUR,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.F,BGD,2000,Source:Data sources,Bangladesh DHS 2000 (GEMR).
CR.2.RUR.F,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.F,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.F,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.F,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.F,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.F,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.F,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.F,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.F.WPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.F.WPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.F.WPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.F.WPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.F.WPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.GPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.GPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.GPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.GPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.GPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.M,BGD,2000,Source:Data sources,Bangladesh DHS 2000 (GEMR).
CR.2.RUR.M,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.M,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.M,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.M,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.M,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.M,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.M,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.M,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.M.WPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.M.WPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.M.WPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.M.WPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.M.WPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q1,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q1,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q1,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q1,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q1,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q1.F,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q1.F,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.F,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q1.F,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.F,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q1.F,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.F,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q1.F,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q1.GPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.GPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.GPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.GPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q1.GPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q1.M,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q1.M,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.M,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q1.M,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.M,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q1.M,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q1.M,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q1.M,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q2,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q2,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q2,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q2,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q2,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q2.F,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q2.F,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.F,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q2.F,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.F,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q2.F,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.F,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q2.F,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q2.GPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.GPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.GPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.GPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q2.GPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q2.M,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q2.M,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.M,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q2.M,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.M,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q2.M,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q2.M,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q2.M,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q3,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q3,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q3,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q3,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q3,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q3.F,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q3.F,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.F,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q3.F,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.F,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q3.F,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.F,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q3.F,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q3.GPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.GPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.GPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.GPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q3.GPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q3.M,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q3.M,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.M,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q3.M,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.M,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q3.M,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q3.M,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q3.M,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q4,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q4,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q4,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q4,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q4,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q4.F,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q4.F,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.F,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q4.F,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.F,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q4.F,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.F,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q4.F,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q4.GPIA,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.GPIA,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.GPIA,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.GPIA,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q4.GPIA,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
CR.2.RUR.Q4.M,BGD,2004,Source:Data sources,Bangladesh DHS 2004 (GEMR).
CR.2.RUR.Q4.M,BGD,2006,Source:Data sources,Bangladesh MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.M,BGD,2007,Source:Data sources,Bangladesh DHS 2007 (GEMR).
CR.2.RUR.Q4.M,BGD,2011,Source:Data sources,Bangladesh DHS 2011. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.M,BGD,2013,Source:Data sources,Bangladesh MICS 2013 (GEMR).
CR.2.RUR.Q4.M,BGD,2014,Source:Data sources,Bangladesh DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.
CR.2.RUR.Q4.M,BGD,2019,Source:Data sources,Bangladesh MICS 2019. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.
CR.2.RUR.Q4.M,BGD,2022,Source:Data sources,Bangladesh DHS 2022. The survey collected data on school attendance for age 4-24 and educational attainment for age 4 and above.
